loss,acc,acc_5,val_loss,val_acc,val_acc_5
0.6580991983413697,95.71429,100.0,3.7677652835845947,21.428572,64.28572
0.6141825914382935,98.57143,100.0,3.5031919479370117,21.428572,64.28572
0.6734063267707825,95.71429,100.0,3.464744806289673,21.428572,57.14286
0.6364588260650634,98.57143,100.0,3.4572391510009766,21.428572,57.14286
0.6422919392585754,100.0,100.0,3.8553218841552734,21.428572,50.000004
0.6172069430351257,98.57143,100.0,3.870370388031006,21.428572,57.14286
0.5978573441505433,100.0,100.0,3.5758118629455566,21.428572,64.28572
0.6104053616523742,100.0,100.0,3.855931282043457,21.428572,57.14286
0.6067437648773193,98.57143,100.0,3.6002066135406494,21.428572,71.42857
0.6065062999725341,100.0,100.0,3.6569390296936035,21.428572,71.42857
0.6342127203941346,98.57143,100.0,3.7725539207458496,21.428572,71.42857
0.6156100630760193,97.14286,100.0,3.7230749130249023,21.428572,71.42857
0.6142932415008545,100.0,100.0,3.489757537841797,21.428572,64.28572
0.5741279006004334,100.0,100.0,3.847567081451416,21.428572,57.14286
0.6068402528762817,98.57143,100.0,3.8815674781799316,21.428572,57.14286
0.6194207906723023,98.57143,100.0,3.757051944732666,21.428572,64.28572
0.5969320654869079,100.0,100.0,3.623835563659668,21.428572,64.28572
0.5740906715393066,100.0,100.0,3.866161823272705,21.428572,57.14286
0.6020065784454346,100.0,100.0,3.7030956745147705,21.428572,64.28572
0.5895256996154785,100.0,100.0,3.4849941730499268,21.428572,64.28572
0.6056604504585266,100.0,100.0,3.8491592407226562,28.57143,57.14286
0.583518123626709,100.0,100.0,3.663762331008911,21.428572,71.42857
0.5935834407806396,100.0,100.0,3.7626399993896484,21.428572,64.28572
0.5971993684768677,100.0,100.0,3.774181604385376,21.428572,64.28572
0.5933813095092774,100.0,100.0,3.8475534915924072,21.428572,64.28572
0.5920443296432495,100.0,100.0,3.7675909996032715,21.428572,64.28572
0.6108917593955994,100.0,100.0,3.955110549926758,21.428572,57.14286
0.6035612940788269,100.0,100.0,3.80117130279541,21.428572,57.14286
0.605167829990387,100.0,100.0,4.017164707183838,21.428572,57.14286
0.5919009327888489,100.0,100.0,3.9906253814697266,21.428572,57.14286
0.6016323566436768,97.14286,100.0,4.126380443572998,21.428572,57.14286
0.589743435382843,100.0,100.0,3.8169569969177246,21.428572,71.42857
0.5965089559555053,100.0,100.0,3.9979803562164307,21.428572,50.000004
0.5926475167274475,100.0,100.0,3.817671775817871,21.428572,57.14286
0.6124167680740357,100.0,100.0,3.49228572845459,21.428572,64.28572
0.603606641292572,100.0,100.0,3.671555995941162,21.428572,64.28572
0.5851446151733398,100.0,100.0,3.842451572418213,21.428572,64.28572
0.5858654856681824,100.0,100.0,4.023784637451172,21.428572,57.14286
0.5813769221305847,100.0,100.0,3.772256851196289,21.428572,57.14286
0.5860734939575195,100.0,100.0,4.098679065704346,21.428572,50.000004
0.5856839179992676,100.0,100.0,3.802469253540039,21.428572,64.28572
0.6004655480384826,100.0,100.0,3.792419672012329,21.428572,64.28572
0.5983243823051453,100.0,100.0,3.809748411178589,21.428572,64.28572
0.5926800608634949,98.57143,100.0,3.9122393131256104,21.428572,42.857143
0.575903058052063,100.0,100.0,3.9510467052459717,21.428572,42.857143
0.5881504774093628,100.0,100.0,3.8326213359832764,21.428572,57.14286
0.5663879990577698,100.0,100.0,3.835667371749878,21.428572,57.14286
0.5829492568969726,100.0,100.0,3.8664209842681885,21.428572,42.857143
0.5838435411453247,100.0,100.0,3.8422536849975586,21.428572,57.14286
0.5711681008338928,100.0,100.0,3.8646960258483887,21.428572,50.000004
0.5716070890426636,100.0,100.0,3.994943618774414,21.428572,50.000004
0.5773804306983947,100.0,100.0,3.739915132522583,21.428572,50.000004
0.586685037612915,100.0,100.0,3.8893613815307617,21.428572,57.14286
0.5913740754127502,100.0,100.0,3.720679759979248,21.428572,64.28572
0.5802728414535523,100.0,100.0,3.8889222145080566,21.428572,50.000004
0.5692193746566773,100.0,100.0,3.683091402053833,21.428572,71.42857
0.590864610671997,100.0,100.0,3.6756505966186523,21.428572,71.42857
0.5741492867469787,100.0,100.0,3.9707388877868652,21.428572,42.857143
0.6091701030731201,98.57143,100.0,3.6745967864990234,21.428572,64.28572
0.597500491142273,100.0,100.0,3.8902103900909424,21.428572,57.14286
0.5961985468864441,98.57143,100.0,3.708021640777588,21.428572,64.28572
0.5968699812889099,98.57143,100.0,3.769333600997925,21.428572,57.14286
0.6107411026954651,98.57143,100.0,4.016404151916504,21.428572,57.14286
0.5738981008529663,100.0,100.0,3.729567527770996,21.428572,57.14286
0.5718438863754273,100.0,100.0,3.8235859870910645,21.428572,57.14286
0.600522267818451,100.0,100.0,3.630557060241699,21.428572,57.14286
0.5823119401931762,98.57143,100.0,3.888861894607544,21.428572,57.14286
