loss,acc,val_loss,val_acc
0.73590487241745,37.142857,0.6925551891326904,50.000004
0.6626829862594604,62.857143,0.6020805239677429,71.42857
0.637473976612091,68.57143,0.5723356604576111,78.571434
0.6013154149055481,68.57143,0.5839537978172302,71.42857
0.6008419513702392,72.85714,0.5816750526428223,64.28572
0.5879908442497254,71.42857,0.6341856718063354,64.28572
0.5502054214477539,84.28571,0.7058330774307251,50.000004
0.5579666018486023,81.42857,0.6928426623344421,57.14286
0.5227044105529786,91.42857,0.6964293122291565,64.28572
0.5290575742721557,87.14286,0.6586012840270996,64.28572
0.5198554515838623,85.71429,0.6974900364875793,64.28572
0.5223133444786072,82.85714,0.7380781769752502,64.28572
0.46263291835784914,94.28571,0.6653623580932617,71.42857
0.4619702160358429,92.85714,0.7683277726173401,57.14286
0.439472907781601,94.28571,0.7183573246002197,64.28572
0.42811608910560606,97.14286,0.7274842858314514,64.28572
0.42239466309547424,97.14286,0.7930864691734314,57.14286
0.4362339317798615,97.14286,0.8155738115310669,64.28572
0.40125803351402284,95.71429,0.8099762201309204,64.28572
0.4174088597297668,95.71429,0.7486902475357056,64.28572
0.4275642991065979,92.85714,0.7830665111541748,64.28572
0.39520514011383057,100.0,0.8692029714584351,57.14286
0.4107333540916443,95.71429,0.9086804389953613,57.14286
0.37913166284561156,100.0,0.8800056576728821,64.28572
0.3931208968162537,94.28571,0.9133566617965698,64.28572
0.3803374469280243,98.57143,0.9895864725112915,57.14286
0.3575102865695953,100.0,0.9592490196228027,64.28572
0.36762784123420716,98.57143,1.0195256471633911,57.14286
0.3650954902172089,98.57143,0.9819322228431702,57.14286
0.36084083914756776,100.0,0.9549767971038818,57.14286
0.3563471078872681,98.57143,1.0294954776763916,64.28572
0.36723822355270386,100.0,1.025532603263855,57.14286
0.3636995553970337,98.57143,1.0324534177780151,57.14286
0.34989132881164553,100.0,1.015643835067749,57.14286
0.35550525188446047,100.0,0.9915648102760315,64.28572
0.35097607374191286,100.0,1.0732923746109009,57.14286
0.3588310658931732,100.0,1.0625547170639038,64.28572
0.36465593576431277,100.0,1.0958971977233887,57.14286
0.35331480503082274,98.57143,1.1338903903961182,57.14286
0.35000413060188296,100.0,0.9947688579559326,64.28572
0.3669844686985016,97.14286,1.01029372215271,64.28572
0.37159022092819216,98.57143,1.0582178831100464,64.28572
0.37181633710861206,98.57143,1.195076584815979,57.14286
0.34856449365615844,100.0,1.1273610591888428,64.28572
0.3477822542190552,100.0,1.1164772510528564,57.14286
0.35178378224372864,100.0,1.194845199584961,57.14286
0.35353962779045106,100.0,1.1963443756103516,64.28572
0.34316225051879884,100.0,1.1581223011016846,64.28572
0.3471794068813324,100.0,1.1134568452835083,64.28572
0.35048745274543763,100.0,1.0865954160690308,64.28572
0.3499251246452332,100.0,1.051141619682312,57.14286
0.3556061327457428,100.0,1.053173303604126,64.28572
0.34981236457824705,100.0,1.0537669658660889,64.28572
0.34750484824180605,100.0,1.0916955471038818,64.28572
0.3511547088623047,100.0,1.1522421836853027,64.28572
0.34695568680763245,100.0,1.0737836360931396,57.14286
0.3523367702960968,100.0,1.0191631317138672,64.28572
0.3428923785686493,100.0,1.0393040180206299,64.28572
0.3438401520252228,100.0,0.9973791837692261,57.14286
0.34037275314331056,100.0,1.0041841268539429,64.28572
0.3526113212108612,100.0,1.0064035654067993,64.28572
0.34246065020561217,100.0,1.175013780593872,57.14286
0.3462919294834137,100.0,1.0038557052612305,64.28572
0.3651307761669159,98.57143,1.0169553756713867,64.28572
0.34258833527565,100.0,1.0122945308685303,57.14286
0.3473931550979614,100.0,1.0101240873336792,64.28572
0.35093114376068113,100.0,1.0446442365646362,64.28572
0.3508003056049347,100.0,1.0377967357635498,64.28572
0.3426239132881165,100.0,1.0679187774658203,57.14286
0.3442856192588806,100.0,1.0139498710632324,64.28572
0.3364081382751465,100.0,1.0395032167434692,64.28572
0.3368926703929901,100.0,1.0509473085403442,64.28572
0.3477974712848663,100.0,1.0988185405731201,64.28572
0.34090408086776736,100.0,1.039398431777954,64.28572
0.34244145154953004,100.0,1.062947154045105,57.14286
0.34136611223220825,100.0,1.045434832572937,57.14286
0.3440347135066986,100.0,1.0934348106384277,57.14286
0.34185261130332945,100.0,1.0484275817871094,64.28572
0.34791805148124694,98.57143,1.0440168380737305,64.28572
0.34406051635742185,98.57143,1.0895723104476929,64.28572
0.339563125371933,100.0,0.9815727472305298,57.14286
0.3407972455024719,100.0,1.1026952266693115,57.14286
0.33953415751457217,100.0,1.0604079961776733,64.28572
0.3488686501979828,100.0,1.1259703636169434,64.28572
0.344338059425354,100.0,1.0397028923034668,57.14286
0.3398199200630188,100.0,1.0480059385299683,64.28572
0.33692089915275575,100.0,0.9811974763870239,64.28572
0.34320632815361024,100.0,1.0433101654052734,64.28572
0.3477178931236267,100.0,1.059708595275879,64.28572
0.34466283321380614,100.0,1.1182461977005005,57.14286
0.33535163998603823,100.0,1.087162733078003,64.28572
0.34186099767684935,100.0,1.0888621807098389,57.14286
0.3442527294158936,100.0,1.1169321537017822,57.14286
0.3471871972084045,100.0,1.0672271251678467,64.28572
