loss,acc,val_loss,val_acc
0.6993983268737793,50.0,0.6828979849815369,50.000004
0.6208960294723511,68.57143,0.6379765272140503,71.42857
0.6221866846084595,65.71429,0.6145629286766052,71.42857
0.5821899771690369,74.28571,0.5734535455703735,85.71429
0.5586168646812439,80.0,0.5900632739067078,78.571434
0.561229121685028,80.0,0.5831916332244873,78.571434
0.553162693977356,80.0,0.6249626278877258,71.42857
0.5097278892993927,91.42857,0.6457353830337524,71.42857
0.5212178349494934,85.71429,0.5983657836914062,78.571434
0.5724164009094238,82.85714,0.6243388056755066,64.28572
0.5298136830329895,85.71429,0.701147198677063,64.28572
0.4756102204322815,94.28571,0.7214997410774231,64.28572
0.4625448703765869,95.71429,0.7354878783226013,71.42857
0.44657662510871887,92.85714,0.6829063296318054,71.42857
0.4455599129199982,94.28571,0.6740184426307678,64.28572
0.4267842352390289,95.71429,0.7120909094810486,64.28572
0.4367188274860382,92.85714,0.7714324593544006,64.28572
0.3993969440460205,100.0,0.7186388373374939,64.28572
0.38749514818191527,98.57143,0.7154085040092468,64.28572
0.44277371764183043,91.42857,0.780884325504303,64.28572
0.39050931930541993,98.57143,0.8458279371261597,64.28572
0.3969952464103699,98.57143,0.9818302392959595,57.14286
0.38566728234291076,100.0,0.8965445756912231,64.28572
0.3836369335651398,97.14286,0.9062572121620178,64.28572
0.3904045283794403,97.14286,0.8513773083686829,64.28572
0.3974768340587616,95.71429,0.9604050517082214,64.28572
0.376123970746994,100.0,0.9406841993331909,64.28572
0.3856611788272858,95.71429,1.0026731491088867,64.28572
0.3655990123748779,100.0,0.9742937088012695,64.28572
0.37175042629241944,100.0,1.0715892314910889,57.14286
0.35963578820228576,100.0,1.0575892925262451,57.14286
0.3473515212535858,100.0,1.0277705192565918,64.28572
0.3542921423912048,100.0,1.0443280935287476,64.28572
0.35394760966300964,100.0,1.0913289785385132,64.28572
0.3424889504909515,100.0,1.0688835382461548,64.28572
0.3527709722518921,100.0,1.1129703521728516,64.28572
0.3529308319091797,98.57143,1.2295054197311401,64.28572
0.36225236058235166,100.0,1.1781514883041382,64.28572
0.34772567749023436,100.0,1.1612024307250977,57.14286
0.35252838134765624,100.0,1.1698521375656128,57.14286
0.34637889862060545,100.0,1.1259812116622925,64.28572
0.35087571144104,100.0,1.15933096408844,57.14286
0.3504440426826477,98.57143,1.1858946084976196,64.28572
0.35735856294631957,98.57143,1.069159984588623,64.28572
0.3534844160079956,100.0,0.9524832367897034,64.28572
0.36132901906967163,98.57143,1.1220223903656006,64.28572
0.3409835696220398,100.0,1.1103928089141846,64.28572
0.3541349291801453,100.0,1.0486935377120972,64.28572
0.36956935524940493,100.0,1.0153851509094238,57.14286
0.3602091550827026,100.0,1.0281695127487183,64.28572
0.35943046808242796,100.0,1.1294031143188477,64.28572
0.3459725022315979,100.0,1.0785573720932007,64.28572
0.3502102255821228,100.0,1.0248217582702637,64.28572
0.351731538772583,100.0,1.064113736152649,64.28572
0.34527140855789185,100.0,1.076046347618103,64.28572
0.34995587468147277,100.0,0.9868026971817017,64.28572
0.35636080503463746,100.0,1.0668854713439941,57.14286
0.3572856068611145,100.0,1.0428109169006348,64.28572
0.3517455220222473,100.0,1.1200027465820312,57.14286
0.3413561820983887,100.0,1.1151825189590454,64.28572
0.34115651845932005,100.0,1.1613600254058838,64.28572
0.34405438899993895,100.0,1.1051877737045288,64.28572
0.34381479024887085,100.0,1.1237752437591553,64.28572
0.34095740914344785,100.0,1.0743499994277954,64.28572
0.34415441155433657,100.0,1.0690363645553589,64.28572
0.337977921962738,100.0,1.1291475296020508,64.28572
0.34610779881477355,100.0,1.1299138069152832,64.28572
0.3386189639568329,100.0,1.1716164350509644,64.28572
0.3467767834663391,100.0,1.1033382415771484,64.28572
0.3477956116199493,100.0,1.1472487449645996,64.28572
0.34570557475090025,100.0,1.1232571601867676,64.28572
0.3420596718788147,100.0,1.1477988958358765,57.14286
0.3495972156524658,100.0,1.1278765201568604,57.14286
