loss,acc,acc_5,val_loss,val_acc,val_acc_5
2.192175340652466,10.0,25.714287,2.275301456451416,14.285715,50.000004
2.0909474372863768,20.0,40.0,2.09452748298645,21.428572,42.857143
1.9853722333908081,25.714287,61.428574,1.9830394983291626,28.57143,57.14286
1.9218482732772828,41.42857,67.14286,1.950646162033081,28.57143,42.857143
1.882198691368103,25.714287,80.0,1.926740288734436,35.714287,50.000004
1.8134006977081298,42.857143,81.42857,1.929865837097168,42.857143,57.14286
1.7954002141952514,41.42857,77.14286,1.9065743684768677,42.857143,50.000004
1.789175772666931,44.285713,75.71429,1.9387052059173584,42.857143,57.14286
1.6863723039627074,42.857143,87.14286,1.9157127141952515,42.857143,50.000004
1.6461952447891235,50.0,85.71429,1.9583122730255127,28.57143,57.14286
1.5893015384674072,51.428574,85.71429,1.9829761981964111,21.428572,57.14286
1.5883625507354737,47.142857,82.85714,1.9673871994018555,21.428572,57.14286
1.5557147979736328,48.57143,85.71429,1.9761165380477905,21.428572,64.28572
1.5176098108291627,54.285713,87.14286,1.9314684867858887,28.57143,64.28572
1.4451175451278686,55.714287,90.0,1.9896036386489868,28.57143,71.42857
1.4315706491470337,51.428574,92.85714,2.0571703910827637,21.428572,64.28572
1.345222783088684,61.428574,92.85714,2.1394917964935303,21.428572,57.14286
1.3336045265197753,60.0,91.42857,2.253519058227539,14.285715,50.000004
1.3413603544235229,61.428574,88.57143,2.1889894008636475,28.57143,50.000004
1.2846492052078247,61.428574,94.28571,2.2495388984680176,21.428572,57.14286
1.2282593965530395,71.42857,95.71429,2.267029047012329,21.428572,50.000004
1.233166265487671,71.42857,94.28571,2.4311745166778564,28.57143,42.857143
1.2209569931030273,71.42857,94.28571,2.464961528778076,21.428572,50.000004
1.1411930084228517,80.0,95.71429,2.484854221343994,28.57143,50.000004
1.089950728416443,81.42857,98.57143,2.625155448913574,21.428572,57.14286
1.0309986352920533,84.28571,98.57143,2.6063244342803955,21.428572,57.14286
1.0300720572471618,80.0,98.57143,2.814532518386841,21.428572,50.000004
0.9731550097465516,85.71429,97.14286,2.893418550491333,21.428572,50.000004
0.9482476830482482,91.42857,100.0,2.9017834663391113,21.428572,42.857143
0.9054548621177674,92.85714,97.14286,2.850799083709717,21.428572,50.000004
0.879218327999115,90.0,100.0,3.0925440788269043,21.428572,50.000004
0.8710550904273987,91.42857,100.0,3.2735345363616943,21.428572,50.000004
0.8906186103820801,88.57143,100.0,3.301976442337036,21.428572,50.000004
0.8035249710083008,95.71429,100.0,3.206402063369751,21.428572,50.000004
0.8196259260177612,98.57143,100.0,3.2564594745635986,21.428572,57.14286
0.8036493539810181,91.42857,100.0,3.465790033340454,14.285715,50.000004
0.7549861907958985,97.14286,100.0,3.337101697921753,21.428572,50.000004
0.7277645468711853,98.57143,100.0,3.5940608978271484,21.428572,50.000004
0.7430529475212098,97.14286,100.0,3.5477335453033447,21.428572,50.000004
0.7068411946296692,100.0,100.0,3.7608110904693604,21.428572,42.857143
0.7612558484077454,90.0,100.0,3.7428972721099854,21.428572,50.000004
0.701567018032074,98.57143,100.0,3.6406376361846924,21.428572,42.857143
0.7470901489257813,95.71429,100.0,3.4327480792999268,21.428572,35.714287
0.6817467689514161,100.0,100.0,3.626852035522461,21.428572,42.857143
0.7320445775985718,95.71429,98.57143,3.64139461517334,21.428572,42.857143
0.6436668515205384,100.0,100.0,3.6506388187408447,21.428572,35.714287
0.6830323338508606,100.0,100.0,3.874053478240967,21.428572,35.714287
0.631852662563324,98.57143,100.0,3.7290802001953125,14.285715,50.000004
0.6616390705108642,97.14286,100.0,3.752185821533203,21.428572,50.000004
0.6488223075866699,100.0,100.0,3.9060912132263184,14.285715,42.857143
0.6390052556991577,100.0,100.0,4.193230628967285,21.428572,64.28572
0.6186549544334412,100.0,100.0,4.01369047164917,14.285715,57.14286
0.6383509397506714,100.0,100.0,4.089500904083252,14.285715,42.857143
0.6288833260536194,98.57143,100.0,4.210999488830566,14.285715,50.000004
0.6081141710281373,100.0,100.0,4.074836254119873,14.285715,57.14286
0.6101925492286682,98.57143,100.0,4.1964569091796875,14.285715,42.857143
0.6197272300720215,100.0,100.0,4.012275695800781,14.285715,50.000004
0.635133171081543,97.14286,100.0,4.18058967590332,21.428572,42.857143
0.6120101094245911,100.0,100.0,4.170508861541748,21.428572,42.857143
0.6110188603401184,98.57143,98.57143,4.108737468719482,21.428572,42.857143
0.601103401184082,100.0,100.0,4.02052116394043,21.428572,42.857143
0.6011913537979126,100.0,100.0,4.054093837738037,21.428572,42.857143
0.6013672471046447,100.0,100.0,4.003710746765137,21.428572,57.14286
0.5978841066360474,100.0,100.0,4.045256614685059,21.428572,42.857143
0.62676842212677,98.57143,100.0,4.035858631134033,21.428572,57.14286
0.6130424618721009,98.57143,100.0,4.133306503295898,21.428572,50.000004
0.6134437203407288,100.0,100.0,3.9947547912597656,21.428572,57.14286
0.6368435621261597,98.57143,100.0,4.29749059677124,14.285715,35.714287
0.600762140750885,100.0,100.0,4.229976177215576,14.285715,42.857143
0.5956774234771729,100.0,100.0,3.966322898864746,21.428572,50.000004
0.6185875177383423,98.57143,100.0,4.129914283752441,14.285715,57.14286
0.5969637751579284,100.0,100.0,4.1081671714782715,21.428572,42.857143
0.6220345258712768,98.57143,100.0,4.027974605560303,21.428572,35.714287
0.6009162068367004,100.0,100.0,4.098392009735107,14.285715,57.14286
0.5810978770256042,100.0,100.0,4.090292930603027,21.428572,57.14286
0.5904879689216613,100.0,100.0,4.024581432342529,21.428572,42.857143
0.5955986857414246,100.0,100.0,4.078044891357422,21.428572,50.000004
0.5909410834312439,100.0,100.0,4.20863151550293,14.285715,57.14286
0.5811938881874085,100.0,100.0,4.281117916107178,14.285715,42.857143
0.5987436056137085,100.0,100.0,4.151628494262695,21.428572,42.857143
0.5858569025993348,100.0,100.0,4.268504619598389,21.428572,57.14286
0.5931716203689575,100.0,100.0,4.182380199432373,14.285715,42.857143
0.5779663681983948,100.0,100.0,4.265845775604248,14.285715,50.000004
0.5721755504608155,100.0,100.0,4.200445652008057,21.428572,57.14286
0.5779660224914551,100.0,100.0,4.029022693634033,21.428572,57.14286
0.6005905508995056,98.57143,100.0,4.0649871826171875,14.285715,57.14286
0.5769714832305908,100.0,100.0,4.061147689819336,21.428572,50.000004
0.5825451850891114,100.0,100.0,4.0917816162109375,21.428572,50.000004
0.5773100852966309,100.0,100.0,4.053563117980957,21.428572,57.14286
0.5957384228706359,100.0,100.0,4.291219711303711,21.428572,50.000004
0.5770222425460816,100.0,100.0,4.2953996658325195,14.285715,42.857143
0.5982844114303589,100.0,100.0,4.263088703155518,21.428572,35.714287
0.5844596982002258,100.0,100.0,4.132109642028809,21.428572,35.714287
0.5870135068893433,100.0,100.0,4.219550132751465,21.428572,57.14286
0.5889412522315979,100.0,100.0,4.252302646636963,14.285715,28.57143
0.591445803642273,100.0,100.0,4.271933078765869,14.285715,50.000004
0.5903531908988953,100.0,100.0,4.088565826416016,21.428572,50.000004
0.5915520429611206,100.0,100.0,4.1503448486328125,21.428572,35.714287
0.5779996395111084,100.0,100.0,4.182955265045166,21.428572,42.857143
0.5893374681472778,100.0,100.0,4.206082820892334,21.428572,42.857143
0.5778878092765808,100.0,100.0,4.145349502563477,21.428572,50.000004
0.5805263757705689,100.0,100.0,4.221019744873047,21.428572,42.857143
0.6104795932769775,98.57143,100.0,4.109409332275391,21.428572,50.000004
