loss,acc,acc_5,val_loss,val_acc,val_acc_5
2.0207302808761596,27.142857,57.142857,1.9815212488174438,28.57143,64.28572
1.9322696208953858,35.714287,64.28571,1.9387407302856445,28.57143,57.14286
1.8928832769393922,37.142857,65.71429,1.9013409614562988,35.714287,71.42857
1.8195915937423706,42.857143,71.42857,1.8855916261672974,50.000004,64.28572
1.8233219861984253,40.0,71.42857,1.8353294134140015,42.857143,71.42857
1.7927575826644897,42.857143,72.85714,1.7978821992874146,42.857143,71.42857
1.716501569747925,44.285713,77.14286,1.782841682434082,42.857143,78.571434
1.7893390417099,34.285713,71.42857,1.7666842937469482,35.714287,71.42857
1.6524517774581908,44.285713,80.0,1.759803295135498,42.857143,78.571434
1.6943057537078858,44.285713,81.42857,1.7895500659942627,28.57143,71.42857
1.5730321645736693,50.0,84.28571,1.8092193603515625,35.714287,57.14286
1.609578824043274,47.142857,82.85714,1.866743564605713,28.57143,57.14286
1.5356488466262816,50.0,84.28571,1.937841773033142,28.57143,57.14286
1.5091330289840699,51.428574,88.57143,1.9560056924819946,28.57143,57.14286
1.432678484916687,67.14286,85.71429,1.9371123313903809,28.57143,57.14286
1.3935322046279908,61.428574,87.14286,1.8696140050888062,28.57143,64.28572
1.4159128665924072,51.428574,90.0,1.8909296989440918,28.57143,64.28572
1.3365413665771484,72.85714,91.42857,1.9674079418182373,28.57143,64.28572
1.305009412765503,67.14286,95.71429,2.0223910808563232,21.428572,57.14286
1.2562307119369507,62.857143,94.28571,2.0875229835510254,21.428572,57.14286
1.1604626297950744,78.57143,95.71429,2.146299123764038,21.428572,71.42857
1.150866985321045,71.42857,92.85714,2.288579225540161,14.285715,71.42857
1.2062981367111205,70.0,91.42857,2.2995686531066895,21.428572,64.28572
1.1311571955680848,80.0,98.57143,2.264569044113159,21.428572,71.42857
1.081441593170166,82.85714,97.14286,2.1299848556518555,35.714287,71.42857
1.0662737011909484,81.42857,95.71429,2.394850492477417,21.428572,71.42857
1.0108389377593994,94.28571,95.71429,2.3436279296875,21.428572,71.42857
0.9326599359512329,92.85714,100.0,2.5121891498565674,21.428572,71.42857
0.94328373670578,88.57143,98.57143,2.7349276542663574,21.428572,57.14286
0.8872801899909973,94.28571,100.0,2.7694926261901855,21.428572,64.28572
0.8765228629112244,95.71429,100.0,3.067152261734009,21.428572,78.571434
0.8614104390144348,91.42857,98.57143,2.8278841972351074,14.285715,71.42857
0.8222445368766784,95.71429,100.0,2.858422040939331,21.428572,64.28572
0.7780417323112487,94.28571,100.0,3.1319780349731445,21.428572,57.14286
0.8512882232666016,92.85714,98.57143,3.356731653213501,21.428572,50.000004
0.7192500472068787,97.14286,100.0,3.086334466934204,21.428572,57.14286
0.7778145790100097,90.0,100.0,3.3155431747436523,21.428572,64.28572
0.7585676312446594,97.14286,100.0,3.4782564640045166,14.285715,57.14286
0.7209285378456116,97.14286,100.0,3.3519976139068604,21.428572,50.000004
0.6652154684066772,98.57143,100.0,3.4961342811584473,21.428572,57.14286
0.6643457889556885,98.57143,100.0,3.359419822692871,21.428572,64.28572
0.6812623739242554,98.57143,100.0,3.3305089473724365,21.428572,64.28572
0.6460493922233581,100.0,100.0,3.6069557666778564,21.428572,50.000004
0.6644178867340088,98.57143,100.0,3.6600451469421387,14.285715,64.28572
0.7149340987205506,95.71429,100.0,3.301007032394409,21.428572,64.28572
0.6597806572914123,98.57143,100.0,3.295348882675171,21.428572,71.42857
0.6441832542419433,97.14286,100.0,3.409480571746826,21.428572,57.14286
0.6327453017234802,100.0,100.0,3.809868574142456,14.285715,57.14286
0.6109486937522888,100.0,100.0,3.6748833656311035,21.428572,42.857143
0.6472115397453309,98.57143,100.0,3.965217113494873,21.428572,28.57143
0.6794795632362366,97.14286,100.0,3.5848917961120605,21.428572,57.14286
0.6441251873970032,98.57143,100.0,3.565046548843384,21.428572,42.857143
0.6509880900382996,98.57143,100.0,3.875734567642212,21.428572,50.000004
0.5991297483444213,100.0,100.0,3.5715370178222656,21.428572,64.28572
0.6029885172843933,100.0,100.0,3.7726681232452393,21.428572,57.14286
0.6075918555259705,100.0,100.0,3.6386704444885254,21.428572,57.14286
0.6205259919166565,98.57143,100.0,3.7672877311706543,21.428572,42.857143
0.6141152024269104,100.0,100.0,4.017142295837402,21.428572,57.14286
0.5848432421684265,100.0,100.0,4.14265775680542,21.428572,50.000004
0.59521324634552,100.0,100.0,3.848839044570923,21.428572,50.000004
0.5921446800231933,100.0,100.0,3.784514904022217,21.428572,57.14286
0.6180616974830627,100.0,100.0,3.818953037261963,14.285715,64.28572
0.6011729121208191,98.57143,100.0,3.7316973209381104,14.285715,64.28572
0.5891332745552063,100.0,100.0,3.7950522899627686,21.428572,71.42857
