loss,acc,val_loss,val_acc
1.1204731280620868,89.92113,1.2765323781781623,83.60287
1.116130507125641,90.05341,1.2536245009314688,84.271645
1.1130562139966618,90.22564,1.256987284593545,84.15005
1.1072328777168505,90.48772,1.2376415054621863,84.94042
1.1117184059307599,90.29802,1.2623110137560951,84.192604
1.1081139373893556,90.46775,1.2679285451132036,83.91294
1.1097319446051845,90.31799,1.256697864384039,83.96766
1.1024607007686322,90.532646,1.2511678804219464,84.44188
1.103698845774221,90.60753,1.2409807861083213,84.87354
1.0996155278941693,90.739815,1.2478342130490314,84.672905
1.0982115574347706,90.8721,1.2653823188770605,84.06493
1.0979590401672328,90.81969,1.247951503393715,84.87962
1.0957318141627996,90.88458,1.2515498327837844,84.7337
1.0968754803791594,90.81719,1.2606105549326203,84.14397
1.092724305657914,90.95197,1.2652516098337878,84.04061
1.0221449527115867,93.86731,1.1988788924328548,86.13205
0.9998370603250619,94.5013,1.189914747666756,86.42388
0.9915416770088025,94.88069,1.184164198688032,86.849464
0.9850908726358566,95.10284,1.1808990724819644,86.87379
0.9787531924514344,95.39487,1.1792438927791462,86.53332
0.9749469996069948,95.55461,1.1786407151110905,86.66707
0.970620611605172,95.804214,1.1756203116609893,86.8373
0.9670939861585538,95.98143,1.1771149092611173,87.0197
0.9658452182912979,95.89157,1.1777818822211328,86.86771
0.9642400477831357,96.07628,1.179294956797292,86.74611
0.9597082489405196,96.1262,1.1808803079193204,86.575874
0.9595436951794183,96.17612,1.1752148806353024,86.93458
0.9556756174792878,96.23353,1.1773005220676676,87.09266
0.9546163286835241,96.186104,1.1886021119147423,86.46644
0.9512505479894888,96.35084,1.1794777563573786,86.88594
0.9498252814379744,96.450676,1.1767320772089382,86.77043
0.9501941795356739,96.37579,1.1770514929340972,86.8981
0.9484604710397629,96.52805,1.1753356623742368,86.82515
0.9430924807303249,96.72774,1.178039355268738,86.83122
0.9426590425137895,96.6229,1.1755780695941198,86.86771
0.9412621370138833,96.74021,1.176431997740779,86.922424
0.9411145951420354,96.80261,1.172655163108143,86.96498
0.9403558573402917,96.832565,1.1739950214842414,86.928505
0.939852237606201,96.7477,1.1734462178634761,87.18385
0.9371325353654428,96.84255,1.1781863730241353,86.861626
0.936448135410254,96.90495,1.1790857642077286,86.77043
0.935560397637157,96.894966,1.1748189974851646,87.06834
0.9346125674323914,96.97733,1.1760513137750588,86.861626
0.9326317032305197,97.039734,1.1764315387618216,86.88594
0.9334949888169956,97.0023,1.176402432677347,86.94674
0.9251388206649512,97.38169,1.171442426828095,87.22641
0.9252867663439851,97.326775,1.1739143086778514,87.08658
0.9245090357030923,97.40665,1.1738104966364018,86.83122
0.9232493050563069,97.39167,1.1711086134502395,87.06834
0.922630310344239,97.35423,1.1709235287362036,86.989296
0.9219300925922089,97.44159,1.1678821599900955,87.396645
0.9199522135737604,97.39167,1.1684685101305001,87.0805
0.9226823704311261,97.34674,1.167805093271723,87.21425
0.9209504418860609,97.44659,1.1727507640879442,86.93458
0.9202109436257578,97.53644,1.1719593449789263,87.056175
0.9197161449982335,97.53145,1.169933266212968,87.17777
0.9203221021940152,97.40914,1.168295808571322,87.22033
0.9188393396310532,97.49401,1.1685800181288664,86.89202
0.9186716415821173,97.51897,1.1695918134678198,87.16561
0.9182591935316213,97.484024,1.1725535471615625,87.10481
0.9185693607734035,97.48901,1.1700338176252314,86.80691
0.918452360854743,97.44908,1.1694977274200795,86.99538
0.918800846741984,97.496506,1.1702826419693022,86.95282
0.9184196978902665,97.67372,1.1725836931963376,86.94674
0.9186053852113291,97.479034,1.1667102545151915,87.37232
0.9176700556049713,97.66873,1.1663072547560072,87.15345
0.9180323201627396,97.618805,1.171983344545624,87.00754
0.9169203461930394,97.6263,1.1707087787672703,87.09266
0.9173570187708822,97.56639,1.1710196209324937,87.062256
0.9165903395547653,97.67123,1.1668771878754582,87.18993
0.9182925509949462,97.60133,1.171414407774632,86.861626
0.9202981064685236,97.52646,1.1720018150277638,87.129135
0.9167454649274722,97.61132,1.1722323043337128,87.00146
0.9170607851145748,97.563896,1.1681459485788754,87.09873
0.9180292515708997,97.496506,1.1731962181250872,86.97714
